,time,Pitch_increment,Cp,Lambda_i,Lambda,Tem,Tm,Ia,Ea,w,pitch,dpitch,pitch_ref,Vx,actions.pitch,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref
0,0.20000000000000004,0.0,0.22528072981341893,9.962670955805182,10.289609166723544,186.2685782609858,199.56934908533313,30.26867423608443,250.44716229438055,40.69770457054141,0.0,0.0,0.0,12.403581075359508,0.0,-0.6977045705414113,0.0,12.403581075359508,0.0
1,0.4000000000000002,0.0,0.21834098924471873,10.014388102467693,10.344570881875303,187.3298534789035,192.51086427277204,30.44113163145345,251.86139417048594,40.92751748022145,0.0,0.0,0.0,12.40734838434467,0.0,-0.9275174802214465,0.0,12.40734838434467,0.0
2,0.6000000000000003,0.0,0.216100260437905,10.030960077018278,10.36218624914094,187.70872628548346,190.32669912143263,30.50269852408959,252.3667889965752,41.00964422158769,0.0,0.0,0.0,12.41111105193278,0.0,-1.009644221587692,0.0,12.41111105193278,0.0
3,0.8000000000000005,0.0,0.21535711075978065,10.036442937427749,10.368014715037148,187.87207799285213,189.68030052353606,30.529243203081673,252.58514899783174,41.04512775727542,0.0,0.0,0.0,12.41486670154234,0.0,-1.0451277572754165,0.0,12.41486670154234,0.0
4,1.0000000000000007,0.0,0.21508815981302148,10.038425599395913,10.370122400378431,187.96726980714308,189.51923807207615,30.544711888372643,252.71273089916463,41.06585983697409,0.0,0.0,0.0,12.418612961024564,0.0,-1.0658598369740915,0.0,12.418612961024564,0.0
5,1.2000000000000008,-0.017453292519943295,0.2149690189353889,10.039303611390613,10.371055786611311,188.04081344208538,189.5111406304216,30.556662741001617,252.81147903970094,41.08190642585783,0.0,0.0,0.0,12.422347464161664,0.0,-1.0819064258578308,0.0,12.422347464161664,0.0
6,1.400000000000001,-0.017453292519943295,0.21489716399535452,10.039833066861137,10.371618636095768,188.10736978465266,189.55100102907664,30.567478157484217,252.90091842706235,41.09644034083797,0.0,0.0,0.0,12.426067852161419,0.0,-1.0964403408379724,0.0,12.426067852161419,0.0
7,1.6000000000000012,-0.017453292519943295,0.21484024143014815,10.040252451214062,10.372064473324324,188.17154031572497,189.605630217578,30.577905879211187,252.98717684092938,41.11045734710837,0.0,0.0,0.0,12.429771775147024,0.0,-1.1104573471083725,0.0,12.429771775147024,0.0
8,1.8000000000000014,-0.017453292519943295,0.21478806173084544,10.040636858117784,10.372473127899777,188.23475017633376,189.66452279613577,30.58817749183173,253.07215178669048,41.124265789602994,0.0,0.0,0.0,12.433456893641337,0.0,-1.124265789602994,0.0,12.433456893641337,0.0
9,2.0000000000000013,-0.017453292519943295,0.21473743175349042,10.041009817380804,10.3728696136675,188.29742191426274,189.72433648782865,30.598361659429354,253.1564055131284,41.1379570338404,0.0,0.0,0.0,12.43712088004453,0.0,-1.1379570338404008,0.0,12.43712088004453,0.0
